session_id,user_id,session_date,pages_visited,session_duration_min
S012250,U03532,2024-09-27 00:00:00,9,8.09648264565317
S012251,U05058,2024-09-06 00:00:00,8,16.343926612721
S012252,U03108,2024-04-11 00:00:00,10,2.77851213285497
S012253,U07023,2024-09-24 00:00:00,10,3.32343836987887
S012254,U05486,2024-07-09 00:00:00,12,5.10770273619281
S012255,U09277,2024-06-17 00:00:00,4,13.4112062801771
S012256,U09900,2024-08-26 00:00:00,6,7.65469622113951
S012257,U00707,2024-03-19 00:00:00,8,2.50524284767821
S012258,U09271,2024-04-03 00:00:00,9,15.0229938834723
S012259,U01887,2024-07-02 00:00:00,15,3.06527068307758
S012260,U04768,2024-08-15 00:00:00,8,10.9757333742782
S012261,U04556,2024-10-14 00:00:00,8,1.85380955289709
S012262,U03669,2024-10-31 00:00:00,7,6.50515642464647
S012263,U01228,2024-10-19 00:00:00,7,75.4952970642825
S012264,U03926,2024-04-15 00:00:00,6,31.4203844520114
S012265,U01622,2024-04-04 00:00:00,4,21.9607871634369
S012266,U01164,2024-04-12 00:00:00,7,5.90695027281619
S012267,U01552,2024-02-24 00:00:00,9,15.7522690888155
S012268,U02309,2024-12-29 00:00:00,8,22.9975537406138
S012269,U00967,2024-04-12 00:00:00,5,6.08200405354459
S012270,U04777,2024-06-11 00:00:00,5,2.21176517741667
S012271,U09665,2024-08-11 00:00:00,7,5.25459607635267
S012272,U06494,2024-12-10 00:00:00,12,2.66808136863355
S012273,U06888,2024-05-28 00:00:00,11,12.8446838295464
S012274,U02131,2024-10-20 00:00:00,5,1.0
S012275,U05875,2024-04-16 00:00:00,12,16.6283177397383
S012276,U00601,2024-10-12 00:00:00,8,16.201093013654
S012277,U05071,2024-11-25 00:00:00,6,3.68899646677223
S012278,U08744,2024-02-24 00:00:00,4,11.433987947243
S012279,U04717,2024-12-01 00:00:00,8,12.3080700747445
S012280,U07042,2024-10-17 00:00:00,15,5.09904343896248
S012281,U00786,2024-10-29 00:00:00,17,23.8396924755763
S012282,U07858,2024-10-21 00:00:00,8,4.83133428763709
S012283,U00163,2024-02-05 00:00:00,5,7.23765359211051
S012284,U07037,2024-12-24 00:00:00,6,3.78563652683582
S012285,U01948,2024-02-15 00:00:00,5,37.1533000282815
S012286,U08377,2024-07-04 00:00:00,5,5.86180003535714
S012287,U08862,2024-11-01 00:00:00,13,9.3815021124091
S012288,U07924,2024-04-15 00:00:00,9,6.23783386284165
S012289,U03985,2024-06-09 00:00:00,8,32.9768254068927
S012290,U08765,2024-12-11 00:00:00,10,13.1445519180627
S012291,U08894,2024-04-05 00:00:00,11,35.905416548863
S012292,U02749,2024-04-02 00:00:00,7,10.9094467111432
S012293,U05477,2024-06-03 00:00:00,15,11.8431849957727
S012294,U01003,2024-07-06 00:00:00,9,4.30355010496803
S012295,U07016,2024-10-22 00:00:00,10,1.30842118528659
S012296,U01899,2024-05-30 00:00:00,6,2.88157335300911
S012297,U02411,2024-12-26 00:00:00,2,13.1912319798369
S012298,U04445,2024-06-24 00:00:00,9,1.05847804045923
S012299,U02378,2024-09-15 00:00:00,2,68.5796592701971
S012300,U06306,2024-07-15 00:00:00,5,1.35302250423198
S012301,U05029,2024-11-02 00:00:00,12,15.1612917042633
S012302,U09037,2024-02-07 00:00:00,12,27.2645209688051
S012303,U00311,2024-11-23 00:00:00,13,15.9097456349946
S012304,U05799,2024-10-15 00:00:00,4,3.55050586561044
S012305,U09056,2024-10-16 00:00:00,7,5.54788136850404
S012306,U06425,2024-11-21 00:00:00,9,1.59618576901972
S012307,U02181,2024-08-07 00:00:00,6,25.8255632396981
S012308,U06247,2024-01-27 00:00:00,9,26.6743029135703
S012309,U05080,2024-01-06 00:00:00,8,19.9004999518412
S012310,U07112,2024-06-28 00:00:00,11,2.288120865616
S012311,U03916,2024-12-24 00:00:00,5,1.26464761453061
S012312,U07109,2024-03-21 00:00:00,6,11.0489178805512
S012313,U05736,2024-08-27 00:00:00,7,15.9373622276053
S012314,U01477,2024-09-24 00:00:00,5,2.24902474709584
S012315,U09857,2024-06-02 00:00:00,9,3.10391738202579
S012316,U04977,2024-09-10 00:00:00,6,1.0
S012317,U09402,2024-05-01 00:00:00,9,17.3316554241049
S012318,U09379,2024-03-18 00:00:00,8,28.680081368075
S012319,U09530,2024-12-03 00:00:00,5,5.4390728359603
S012320,U06890,2024-04-24 00:00:00,5,7.55101289870119
S012321,U01368,2024-08-14 00:00:00,8,36.3564597683581
S012322,U00058,2024-02-09 00:00:00,4,11.5381260871119
S012323,U06863,2024-04-24 00:00:00,9,4.88378753059071
S012324,U00570,2024-11-17 00:00:00,8,19.5337685112694
S012325,U08596,2024-02-26 00:00:00,8,25.6377363826868
S012326,U06920,2024-07-29 00:00:00,10,21.939973014311
S012327,U03242,2024-10-27 00:00:00,6,3.4402934286197
S012328,U04335,2024-07-08 00:00:00,7,14.1810033623103
S012329,U08430,2024-12-02 00:00:00,6,29.5486996759692
S012330,U03801,2024-06-15 00:00:00,7,15.0635786633681
S012331,U08422,2024-03-23 00:00:00,3,10.909132632409
S012332,U05707,2024-11-04 00:00:00,12,50.5728651808092
S012333,U05211,2024-10-16 00:00:00,8,12.9877201878847
S012334,U00556,2024-04-16 00:00:00,6,3.79275420180076
S012335,U04478,2024-01-22 00:00:00,7,2.7859385302143
S012336,U02978,2024-09-01 00:00:00,15,7.67775969874382
S012337,U07620,2024-08-08 00:00:00,11,7.75341005325671
S012338,U07882,2024-03-31 00:00:00,6,12.1939866354173
S012339,U08435,2024-02-15 00:00:00,7,4.30559793207905
S012340,U04330,2024-04-19 00:00:00,6,23.7270027884776
S012341,U00720,2024-09-08 00:00:00,12,6.30710462547613
S012342,U08857,2024-08-16 00:00:00,5,17.4243416270449
S012343,U09184,2024-10-06 00:00:00,8,15.1003810448054
S012344,U06673,2024-11-24 00:00:00,9,2.34572588894144
S012345,U05132,2024-07-24 00:00:00,9,20.2511987244935
S012346,U00939,2024-06-03 00:00:00,12,24.6742714405597
S012347,U03724,2024-08-15 00:00:00,5,1.46442272427435
S012348,U07039,2024-09-02 00:00:00,9,9.29771429559369
S012349,U00576,2024-06-08 00:00:00,7,9.27160042277324
S012350,U04913,2024-01-08 00:00:00,16,1.0
S012351,U02857,2024-12-24 00:00:00,9,9.29407103847704
S012352,U08361,2024-09-13 00:00:00,8,13.4214512831516
S012353,U08431,2024-11-23 00:00:00,9,1.92062355820434
S012354,U03999,2024-08-11 00:00:00,6,26.0733524860628
S012355,U00418,2024-07-06 00:00:00,12,1.0
S012356,U04485,2024-05-14 00:00:00,8,22.837588906004
S012357,U05605,2024-06-03 00:00:00,7,13.5238219862769
S012358,U00437,2024-08-13 00:00:00,6,29.4912516874173
S012359,U01118,2024-02-20 00:00:00,10,7.39738576851995
S012360,U09734,2024-07-09 00:00:00,14,12.9298555181574
S012361,U04435,2024-07-29 00:00:00,4,1.0
S012362,U07387,2024-02-01 00:00:00,8,3.28402727146182
S012363,U00690,2024-04-13 00:00:00,11,11.0375696717544
S012364,U09414,2024-10-17 00:00:00,7,25.1932843198492
S012365,U06829,2024-07-13 00:00:00,4,5.82631976077836
S012366,U02883,2024-01-07 00:00:00,8,1.0
S012367,U00799,2024-09-14 00:00:00,12,15.9520632230127
S012368,U03464,2024-10-09 00:00:00,9,22.4886011187907
S012369,U05324,2024-09-05 00:00:00,4,4.54096848371948
S012370,U06087,2024-10-19 00:00:00,8,3.6805201629083
S012371,U06213,2024-03-27 00:00:00,7,1.0
S012372,U02352,2024-10-03 00:00:00,5,17.0113501306826
S012373,U09970,2024-05-15 00:00:00,10,1.53622987514159
S012374,U00443,2024-06-04 00:00:00,9,7.47198031109776
S012375,U00665,2024-08-02 00:00:00,9,27.1954225635181
S012376,U01178,2024-05-20 00:00:00,2,12.509293266609
S012377,U08513,2024-12-03 00:00:00,12,1.68596302506475
S012378,U07495,2024-12-09 00:00:00,6,1.29029673096769
S012379,U01562,2024-02-27 00:00:00,10,35.4185956861139
S012380,U09771,2024-06-21 00:00:00,6,1.0
S012381,U06900,2024-01-22 00:00:00,11,1.0
S012382,U01363,2024-05-05 00:00:00,8,3.7123131847305
S012383,U09610,2024-10-07 00:00:00,8,2.04076355615953
S012384,U08506,2024-01-09 00:00:00,11,33.2977567202992
S012385,U08037,2024-04-09 00:00:00,1,21.2758221244329
S012386,U05377,2024-05-15 00:00:00,10,3.34991742569198
S012387,U02276,2024-12-07 00:00:00,5,14.6810711784014
S012388,U06705,2024-06-12 00:00:00,4,33.1170058565422
S012389,U09193,2024-12-11 00:00:00,15,6.50484111198935
S012390,U03256,2024-02-25 00:00:00,7,28.5645747252763
S012391,U01032,2024-10-14 00:00:00,7,41.0175314996443
S012392,U00139,2024-08-11 00:00:00,9,42.4536179840596
S012393,U04112,2024-07-09 00:00:00,11,25.4728888587842
S012394,U08064,2024-12-30 00:00:00,8,7.01126405317972
S012395,U07127,2024-08-08 00:00:00,12,1.0
S012396,U00237,2024-02-13 00:00:00,6,6.37470229944221
S012397,U03954,2024-03-10 00:00:00,9,10.9170531876807
S012398,U02509,2024-01-31 00:00:00,9,9.75991009476913
S012399,U02405,2024-09-26 00:00:00,9,33.6474592220022
S012400,U09438,2024-06-28 00:00:00,7,5.91463246722019
S012401,U01444,2024-12-17 00:00:00,6,4.9624572515471
S012402,U01145,2024-01-12 00:00:00,6,10.623579746742
S012403,U07841,2024-11-19 00:00:00,9,2.53958505747326
S012404,U02525,2024-05-27 00:00:00,8,6.72425161981683
S012405,U04141,2024-06-07 00:00:00,8,9.9682712865832
S012406,U03570,2024-09-28 00:00:00,13,1.31255284724774
S012407,U06763,2024-12-30 00:00:00,7,25.798401372059
S012408,U06952,2024-09-28 00:00:00,9,5.71327846928297
S012409,U09883,2024-02-02 00:00:00,12,6.27177263617542
S012410,U04469,2024-12-04 00:00:00,7,9.7532903013385
S012411,U08405,2024-02-29 00:00:00,12,4.0398931812992
S012412,U00848,2024-05-19 00:00:00,12,12.5529688456979
S012413,U04698,2024-04-09 00:00:00,8,11.4731302819524
S012414,U05756,2024-01-21 00:00:00,7,6.01626217587937
S012415,U09712,2024-01-25 00:00:00,7,15.2944363070484
S012416,U00669,2024-08-07 00:00:00,9,16.3559779097692
S012417,U01243,2024-08-16 00:00:00,9,18.0663916965414
S012418,U08005,2024-11-02 00:00:00,8,4.32138112541362
S012419,U09163,2024-02-22 00:00:00,7,16.419942803909
S012420,U07908,2024-02-19 00:00:00,8,29.9491613476568
S012421,U05594,2024-08-04 00:00:00,12,22.5611511955613
S012422,U02461,2024-12-07 00:00:00,10,2.04580959971651
S012423,U04634,2024-03-31 00:00:00,11,18.4869456566746
S012424,U05352,2024-11-07 00:00:00,7,1.0
S012425,U07723,2024-09-03 00:00:00,3,37.3389880868082
S012426,U00039,2024-02-01 00:00:00,9,3.60930645412732
S012427,U00852,2024-04-12 00:00:00,9,8.53082509656723
S012428,U07158,2024-09-02 00:00:00,11,17.3929551548628
S012429,U02936,2024-07-10 00:00:00,4,9.45466136254564
S012430,U07816,2024-04-02 00:00:00,10,1.0
S012431,U02117,2024-08-26 00:00:00,11,7.1472406554926
S012432,U07971,2024-11-23 00:00:00,9,9.66334734918219
S012433,U08750,2024-11-29 00:00:00,10,7.13571344699491
S012434,U09272,2024-04-26 00:00:00,5,37.6297647276451
S012435,U08151,2024-05-09 00:00:00,9,12.1898689178508
S012436,U01125,2024-06-16 00:00:00,5,17.5725761669901
S012437,U01727,2024-06-04 00:00:00,5,31.5857325439683
S012438,U07530,2024-10-20 00:00:00,6,44.1540734920891
S012439,U05654,2024-04-06 00:00:00,6,13.0265947965777
S012440,U02457,2024-03-18 00:00:00,10,10.6970350472746
S012441,U02472,2024-10-25 00:00:00,9,16.4377004232121
S012442,U03908,2024-04-03 00:00:00,13,10.1508957231494
S012443,U00171,2024-06-09 00:00:00,10,15.3497391208776
S012444,U05383,2024-03-26 00:00:00,4,7.30758415732542
S012445,U07691,2024-11-19 00:00:00,6,4.1528565539669
S012446,U01336,2024-09-14 00:00:00,9,12.5908381500545
S012447,U03733,2024-04-28 00:00:00,12,21.771063447314
S012448,U04313,2024-06-10 00:00:00,11,22.5158739077434
S012449,U00941,2024-06-06 00:00:00,3,4.39899141257647
S012450,U07524,2024-09-30 00:00:00,5,1.0
S012451,U01763,2024-11-24 00:00:00,7,3.17017341078998
S012452,U00264,2024-02-17 00:00:00,7,2.39980640013841
S012453,U03153,2024-10-22 00:00:00,9,18.1969798191839
S012454,U03637,2024-11-13 00:00:00,7,1.0
S012455,U00638,2024-05-14 00:00:00,13,8.81856221768871
S012456,U03129,2024-10-07 00:00:00,8,21.6391799610728
S012457,U02854,2024-10-12 00:00:00,8,11.5409038178246
S012458,U03880,2024-10-04 00:00:00,13,8.39793322936053
S012459,U08229,2024-12-30 00:00:00,6,1.0
S012460,U07863,2024-10-11 00:00:00,12,5.1015692526978
S012461,U07076,2024-02-15 00:00:00,12,4.14491440540557
S012462,U02983,2024-06-22 00:00:00,7,4.6775626007013
S012463,U00452,2024-02-01 00:00:00,8,14.9488803067903
S012464,U03802,2024-06-19 00:00:00,12,3.91696721713241
S012465,U09316,2024-02-07 00:00:00,10,45.2539861602156
S012466,U04357,2024-08-04 00:00:00,10,7.66247597070911
S012467,U01816,2024-04-18 00:00:00,7,4.47018238174936
S012468,U03604,2024-05-17 00:00:00,18,24.2704036397907
S012469,U03483,2024-01-25 00:00:00,11,11.7150212603949
S012470,U03342,2024-01-20 00:00:00,7,4.05281712659098
S012471,U05162,2024-10-31 00:00:00,11,34.4200914354275
S012472,U07981,2024-10-25 00:00:00,7,3.89518214903128
S012473,U05571,2024-04-01 00:00:00,4,1.1314690362636
S012474,U01568,2024-02-27 00:00:00,10,4.666598691829
S012475,U04743,2024-10-28 00:00:00,4,5.03468545148122
S012476,U00228,2024-08-10 00:00:00,10,4.40441504138803
S012477,U06524,2024-11-27 00:00:00,5,1.0
S012478,U00289,2024-11-17 00:00:00,4,9.0853248580096
S012479,U05609,2024-08-23 00:00:00,12,2.67279847720397
S012480,U05660,2024-08-26 00:00:00,6,12.3666968050202
S012481,U07037,2024-09-10 00:00:00,7,65.0559817227357
S012482,U02903,2024-01-06 00:00:00,9,41.4717900856416
S012483,U04492,2024-12-17 00:00:00,9,1.45828417427418
S012484,U00435,2024-07-30 00:00:00,5,4.9712606223488
S012485,U00686,2024-06-29 00:00:00,7,1.20619049949554
S012486,U00061,2024-08-30 00:00:00,8,3.78545833413081
S012487,U06387,2024-08-14 00:00:00,12,20.5249856505393
S012488,U08724,2024-06-04 00:00:00,7,8.98150795280078
S012489,U08288,2024-01-14 00:00:00,7,6.38570688707886
S012490,U02508,2024-10-31 00:00:00,7,4.45755405946612
S012491,U04400,2024-11-07 00:00:00,10,3.78257531882208
S012492,U02039,2024-02-22 00:00:00,14,28.419838700731
S012493,U05586,2024-03-26 00:00:00,6,1.0
S012494,U08282,2024-04-26 00:00:00,8,1.0
S012495,U02298,2024-08-22 00:00:00,7,27.8762449204446
S012496,U02667,2024-11-01 00:00:00,10,1.0
S012497,U02400,2024-11-07 00:00:00,8,15.9261759149151
S012498,U09040,2024-07-15 00:00:00,10,14.6890466921494
S012499,U04939,2024-08-30 00:00:00,11,17.6179100193393
S012500,U00997,2024-09-06 00:00:00,6,1.90905695945365
S012501,U04720,2024-12-24 00:00:00,8,69.9581756469452
S012502,U08571,2024-08-17 00:00:00,12,7.01181442119179
S012503,U05206,2024-08-02 00:00:00,6,8.47481640372719
S012504,U05385,2024-09-30 00:00:00,5,62.0192603057674
S012505,U09971,2024-12-30 00:00:00,7,1.0
S012506,U05627,2024-01-19 00:00:00,9,1.15104999497783
S012507,U00850,2024-06-15 00:00:00,10,9.84438056055735
S012508,U09143,2024-06-03 00:00:00,10,4.77974559813022
S012509,U06283,2024-11-16 00:00:00,7,13.9510135582432
S012510,U02055,2024-05-09 00:00:00,4,15.2753339855013
S012511,U00623,2024-03-29 00:00:00,7,8.5122679884242
S012512,U03954,2024-04-17 00:00:00,13,4.02807391894749
S012513,U04159,2024-01-21 00:00:00,10,1.0
S012514,U02630,2024-11-22 00:00:00,7,9.14033084171261
S012515,U07069,2024-03-12 00:00:00,6,9.12865221118123
S012516,U06151,2024-07-07 00:00:00,9,25.5228681862464
S012517,U06334,2024-06-12 00:00:00,10,89.4709047107167
S012518,U00607,2024-09-17 00:00:00,4,17.7457959880491
S012519,U03849,2024-03-07 00:00:00,11,56.8819897174105
S012520,U07270,2024-11-07 00:00:00,10,16.9483220128424
S012521,U07356,2024-01-27 00:00:00,7,19.4922285165229
S012522,U04605,2024-03-03 00:00:00,10,1.42464296194665
S012523,U03968,2024-07-20 00:00:00,7,1.59084287036143
S012524,U02464,2024-03-02 00:00:00,10,1.0
S012525,U00499,2024-08-01 00:00:00,7,10.1837946962003
S012526,U00836,2024-06-17 00:00:00,8,13.9253466187008
S012527,U03438,2024-09-01 00:00:00,8,20.34742251907
S012528,U00645,2024-03-26 00:00:00,9,1.0
S012529,U01323,2024-08-02 00:00:00,3,17.1927035369792
S012530,U05997,2024-11-30 00:00:00,10,8.29918476231685
S012531,U09294,2024-12-30 00:00:00,8,13.3784489052668
S012532,U01297,2024-07-12 00:00:00,9,58.4472838208258
S012533,U00710,2024-12-30 00:00:00,13,3.81147551492543
S012534,U09986,2024-05-29 00:00:00,6,37.285555125212
S012535,U07442,2024-07-26 00:00:00,2,12.438955519323
S012536,U08370,2024-01-08 00:00:00,7,3.77005175078719
S012537,U08027,2024-02-15 00:00:00,11,8.31927959661319
S012538,U00695,2024-03-04 00:00:00,7,13.5231570689224
S012539,U06368,2024-07-01 00:00:00,7,1.0
S012540,U03733,2024-10-06 00:00:00,7,21.2586070678788
S012541,U00070,2024-01-25 00:00:00,11,8.62913915502683
S012542,U04970,2024-01-26 00:00:00,10,4.86410794499161
S012543,U01258,2024-11-03 00:00:00,10,54.3309265038512
S012544,U08247,2024-05-08 00:00:00,8,12.383038005864
S012545,U00305,2024-09-20 00:00:00,8,9.18958531661947
S012546,U03035,2024-04-04 00:00:00,7,39.4481749387745
S012547,U05103,2024-02-28 00:00:00,3,6.25798043454029
S012548,U09484,2024-12-06 00:00:00,7,8.25366559918228
S012549,U07196,2024-11-18 00:00:00,7,25.5256323790177
S012550,U05129,2024-03-04 00:00:00,4,2.49441265657736
S012551,U01155,2024-09-20 00:00:00,4,16.8665265232628
S012552,U03081,2024-02-11 00:00:00,9,10.862673532152
S012553,U06393,2024-09-04 00:00:00,7,1.0
S012554,U02632,2024-12-21 00:00:00,9,43.9958168693329
S012555,U09840,2024-08-20 00:00:00,9,13.5230105929048
S012556,U03215,2024-02-24 00:00:00,12,2.91722825495914
S012557,U08760,2024-02-01 00:00:00,6,2.99559876411567
S012558,U03959,2024-07-24 00:00:00,9,4.35603754228304
S012559,U07574,2024-06-01 00:00:00,14,4.52670533207213
S012560,U06461,2024-09-17 00:00:00,9,8.35871143321073
S012561,U01900,2024-10-23 00:00:00,5,4.30192107136368
S012562,U00119,2024-07-27 00:00:00,5,41.9206935238814
S012563,U02726,2024-02-13 00:00:00,9,12.0399904614394
S012564,U04917,2024-01-03 00:00:00,10,21.0568629181126
S012565,U06088,2024-06-22 00:00:00,7,8.85885759710487
S012566,U08562,2024-03-04 00:00:00,8,7.27336504855403
S012567,U00513,2024-04-05 00:00:00,5,76.9348881102506
S012568,U06160,2024-03-25 00:00:00,5,13.6561785929658
S012569,U05109,2024-08-24 00:00:00,8,1.17077106079673
S012570,U05841,2024-11-27 00:00:00,7,5.63125250808941
S012571,U06968,2024-10-24 00:00:00,13,36.9853829656791
S012572,U06848,2024-07-28 00:00:00,11,11.2716618857305
S012573,U02422,2024-05-26 00:00:00,7,20.3942231451135
S012574,U02035,2024-02-09 00:00:00,5,22.2885116319112
S012575,U09707,2024-03-07 00:00:00,9,42.9694568733675
S012576,U08074,2024-07-06 00:00:00,8,12.5857927445133
S012577,U08527,2024-10-13 00:00:00,9,21.9588883270266
S012578,U03115,2024-08-10 00:00:00,6,4.41212926118439
S012579,U03990,2024-05-19 00:00:00,9,11.5697236281596
S012580,U04437,2024-08-30 00:00:00,6,4.36669279237559
S012581,U06564,2024-04-29 00:00:00,10,13.2985257621169
S012582,U05969,2024-10-29 00:00:00,3,7.81155195864602
S012583,U08258,2024-04-14 00:00:00,7,2.97691263595501
S012584,U03228,2024-03-17 00:00:00,5,18.0460953537159
S012585,U06244,2024-06-05 00:00:00,8,2.89699027893698
S012586,U01119,2024-02-04 00:00:00,6,3.58098515643853
S012587,U08162,2024-09-04 00:00:00,3,15.9219264578624
S012588,U00618,2024-11-25 00:00:00,11,8.17954579947599
S012589,U07202,2024-04-28 00:00:00,9,6.72405720277719
S012590,U05633,2024-11-04 00:00:00,6,10.6065850911543
S012591,U02178,2024-11-23 00:00:00,12,3.26336079804989
S012592,U05552,2024-06-05 00:00:00,10,2.43415811391708
S012593,U09179,2024-09-20 00:00:00,12,5.51362790343041
S012594,U04229,2024-04-21 00:00:00,8,20.5159151280341
S012595,U07487,2024-03-23 00:00:00,8,26.1742909318862
S012596,U04549,2024-01-29 00:00:00,3,1.0
S012597,U09842,2024-10-30 00:00:00,6,11.9420267964507
S012598,U03539,2024-07-28 00:00:00,2,10.0818458353199
S012599,U01785,2024-10-03 00:00:00,8,4.06297565657883
S012600,U05535,2024-08-09 00:00:00,9,30.233144643515
S012601,U04782,2024-12-14 00:00:00,10,8.88878892578401
S012602,U08712,2024-09-07 00:00:00,9,11.8043430088994
S012603,U07931,2024-02-11 00:00:00,6,9.15816307661243
S012604,U07196,2024-02-11 00:00:00,7,1.22213377576737
S012605,U05564,2024-12-24 00:00:00,8,8.62490802635309
S012606,U04702,2024-07-02 00:00:00,5,8.85401014178349
S012607,U00459,2024-06-07 00:00:00,10,4.06358704545851
S012608,U01375,2024-02-02 00:00:00,4,3.97166497264709
S012609,U09288,2024-09-11 00:00:00,10,42.3660081670067
S012610,U05156,2024-06-29 00:00:00,2,36.9401001774628
S012611,U03531,2024-11-07 00:00:00,14,1.0
S012612,U07247,2024-04-02 00:00:00,7,30.5892615018336
S012613,U09943,2024-07-05 00:00:00,8,6.1113105908079
S012614,U06396,2024-10-21 00:00:00,8,27.2822331031101
S012615,U08227,2024-04-07 00:00:00,6,7.93533974578428
S012616,U02463,2024-02-24 00:00:00,6,17.6370762214627
S012617,U00180,2024-08-18 00:00:00,9,3.04311343847063
S012618,U08543,2024-10-31 00:00:00,10,1.0
S012619,U03287,2024-08-27 00:00:00,8,31.0267421539624
S012620,U00777,2024-10-13 00:00:00,8,5.0868422079914
S012621,U07481,2024-06-11 00:00:00,5,1.27388685806856
S012622,U03260,2024-12-15 00:00:00,5,1.06553676984527
S012623,U01652,2024-05-14 00:00:00,7,4.30054117601488
S012624,U08893,2024-05-07 00:00:00,4,5.70091679121373
S012625,U02127,2024-03-01 00:00:00,9,15.6841148280653
S012626,U01015,2024-05-02 00:00:00,4,26.5108776882743
S012627,U00266,2024-02-10 00:00:00,3,1.78732966452544
S012628,U00244,2024-09-02 00:00:00,10,26.7829418188571
S012629,U02981,2024-04-21 00:00:00,7,7.42230621817777
S012630,U01692,2024-03-16 00:00:00,7,5.43300670709999
S012631,U03474,2024-02-07 00:00:00,9,34.5046167964138
S012632,U05574,2024-02-11 00:00:00,6,12.7855411792253
S012633,U00027,2024-06-29 00:00:00,5,22.3162984172494
S012634,U07161,2024-10-15 00:00:00,7,5.09365125189464
S012635,U02587,2024-09-24 00:00:00,11,2.82866631956789
S012636,U06900,2024-09-17 00:00:00,7,1.0
S012637,U02876,2024-05-05 00:00:00,8,52.4116475809567
S012638,U06310,2024-01-27 00:00:00,5,6.88414971509057
S012639,U05886,2024-07-23 00:00:00,7,7.95343933862148
S012640,U05283,2024-07-14 00:00:00,3,13.0023221960895
S012641,U02714,2024-01-11 00:00:00,7,10.4549681624152
S012642,U05475,2024-12-30 00:00:00,5,17.2632826206888
S012643,U06153,2024-10-08 00:00:00,10,1.00409598438471
S012644,U09944,2024-11-15 00:00:00,11,16.1849997787679
S012645,U07614,2024-08-09 00:00:00,9,14.7670507739597
S012646,U09957,2024-04-17 00:00:00,6,1.29866283605766
S012647,U05312,2024-10-20 00:00:00,10,12.0012860589493
S012648,U01355,2024-08-18 00:00:00,10,6.38576908782943
S012649,U08183,2024-03-24 00:00:00,15,7.58967277675596
S012650,U07371,2024-03-27 00:00:00,11,3.26775876315551
S012651,U08288,2024-01-12 00:00:00,8,3.43958659928828
S012652,U02059,2024-01-12 00:00:00,9,12.6024486561445
S012653,U07062,2024-11-13 00:00:00,12,2.82773784149978
S012654,U08718,2024-10-10 00:00:00,13,8.31460097936184
S012655,U03160,2024-07-25 00:00:00,7,12.9091079294206
S012656,U02485,2024-02-06 00:00:00,7,9.12139276478097
S012657,U02366,2024-05-17 00:00:00,7,4.97108711852559
S012658,U03848,2024-01-29 00:00:00,9,1.13838893024989
S012659,U07566,2024-12-14 00:00:00,10,4.47164058987962
S012660,U00151,2024-09-07 00:00:00,12,4.72141356740595
S012661,U08735,2024-11-15 00:00:00,6,2.44000513706298
S012662,U01655,2024-08-24 00:00:00,12,10.3302459450426
S012663,U03035,2024-09-28 00:00:00,5,12.5731061604632
S012664,U00313,2024-03-11 00:00:00,5,12.3785250659406
S012665,U02382,2024-07-21 00:00:00,9,4.43173581847114
S012666,U07735,2024-05-12 00:00:00,7,5.43377176572156
S012667,U05427,2024-03-09 00:00:00,10,15.8065713962532
S012668,U05350,2024-05-11 00:00:00,10,6.84673372712586
S012669,U04204,2024-05-16 00:00:00,11,8.01927836464878
S012670,U00843,2024-08-09 00:00:00,9,6.65054975771121
S012671,U03531,2024-03-13 00:00:00,8,51.8005905552171
S012672,U08205,2024-04-08 00:00:00,5,1.7906524762088
S012673,U03002,2024-03-07 00:00:00,5,9.88195319690466
S012674,U07506,2024-07-13 00:00:00,2,9.97109002077111
S012675,U09137,2024-09-20 00:00:00,7,1.0
S012676,U01905,2024-11-11 00:00:00,6,3.79721078007987
S012677,U06404,2024-04-10 00:00:00,7,3.18116126762699
S012678,U09592,2024-04-29 00:00:00,8,5.0940704779196
S012679,U05330,2024-03-04 00:00:00,9,30.3777536506153
S012680,U00708,2024-12-19 00:00:00,10,1.70931161912198
S012681,U02137,2024-03-07 00:00:00,10,15.481638677394
S012682,U05776,2024-10-30 00:00:00,10,9.40015951546096
S012683,U06135,2024-03-26 00:00:00,12,15.0456238733155
S012684,U09669,2024-04-22 00:00:00,5,4.62190195832926
S012685,U04126,2024-05-04 00:00:00,8,3.89114058406789
S012686,U07065,2024-08-27 00:00:00,2,3.92055350995942
S012687,U07248,2024-09-03 00:00:00,7,2.81603482267083
S012688,U02686,2024-07-26 00:00:00,10,8.13840113211531
S012689,U04074,2024-07-16 00:00:00,7,1.0
S012690,U06778,2024-03-15 00:00:00,11,26.3478072124718
S012691,U03423,2024-03-24 00:00:00,3,28.6685802113702
S012692,U09471,2024-02-08 00:00:00,8,26.2150287876176
S012693,U00209,2024-04-12 00:00:00,5,1.0
S012694,U02985,2024-06-18 00:00:00,13,1.57765816414641
S012695,U06370,2024-11-05 00:00:00,6,14.1921436723759
S012696,U01213,2024-11-24 00:00:00,10,4.37223871954481
S012697,U02374,2024-11-25 00:00:00,9,76.2494347458212
S012698,U08406,2024-09-06 00:00:00,6,1.35813787052638
S012699,U05882,2024-02-05 00:00:00,6,8.64580702897889
S012700,U04365,2024-11-03 00:00:00,8,7.97592941269319
S012701,U03153,2024-03-27 00:00:00,8,24.8657110710685
S012702,U02110,2024-08-10 00:00:00,12,5.33480276152493
S012703,U05911,2024-02-11 00:00:00,5,64.2816929134218
S012704,U06081,2024-09-24 00:00:00,7,2.09560205844814
